time,station,eis,schfall,tmax,tmin,tropen,schmax,t
1950-01-01 00:00:00+00:00,16400,14.0,11.0,9.0,-24.0,0.0,31.0,-5.5
1950-02-01 00:00:00+00:00,16400,5.0,1.0,14.0,-16.0,0.0,29.0,-0.3
1950-03-01 00:00:00+00:00,16400,0.0,1.0,21.0,-4.3,0.0,7.0,6.0
1950-04-01 00:00:00+00:00,16400,0.0,0.0,24.2,-5.0,0.0,0.0,8.6
1950-05-01 00:00:00+00:00,16400,0.0,0.0,30.0,1.0,1.0,0.0,15.5
1950-06-01 00:00:00+00:00,16400,0.0,0.0,36.0,7.0,5.0,0.0,19.1
1950-07-01 00:00:00+00:00,16400,0.0,0.0,38.0,11.0,10.0,0.0,21.3
1950-08-01 00:00:00+00:00,16400,0.0,0.0,35.0,6.0,7.0,0.0,19.4
1950-09-01 00:00:00+00:00,16400,0.0,0.0,31.0,2.0,2.0,0.0,14.6
1950-10-01 00:00:00+00:00,16400,0.0,0.0,20.0,-3.0,0.0,3.0,7.9
1950-11-01 00:00:00+00:00,16400,0.0,1.0,17.0,-5.0,0.0,2.0,3.5
1950-12-01 00:00:00+00:00,16400,4.0,7.0,13.0,-9.0,0.0,18.0,0.0
1951-01-01 00:00:00+00:00,16400,0.0,3.0,12.0,-10.0,0.0,12.0,-0.2
1951-02-01 00:00:00+00:00,16400,1.0,4.0,15.0,-6.0,0.0,10.0,1.7
1951-03-01 00:00:00+00:00,16400,0.0,5.0,19.0,-6.0,0.0,17.0,3.5
1951-04-01 00:00:00+00:00,16400,0.0,0.0,22.0,-4.0,0.0,0.0,8.9
1951-05-01 00:00:00+00:00,16400,0.0,0.0,27.0,2.0,0.0,0.0,13.4
1951-06-01 00:00:00+00:00,16400,0.0,0.0,29.0,5.0,0.0,0.0,17.4
1951-07-01 00:00:00+00:00,16400,0.0,0.0,28.0,7.0,0.0,0.0,18.4
1951-08-01 00:00:00+00:00,16400,0.0,0.0,31.0,7.0,4.0,0.0,19.1
1951-09-01 00:00:00+00:00,16400,0.0,0.0,30.0,2.0,1.0,0.0,16.3
1951-10-01 00:00:00+00:00,16400,0.0,0.0,17.0,-4.0,0.0,0.0,7.6
1951-11-01 00:00:00+00:00,16400,0.0,0.0,18.0,-5.0,0.0,0.0,6.0
1951-12-01 00:00:00+00:00,16400,5.0,0.0,10.0,-8.0,0.0,8.0,-0.3
1952-01-01 00:00:00+00:00,16400,6.0,8.0,7.0,-22.0,0.0,35.0,-3.4
1952-02-01 00:00:00+00:00,16400,3.0,5.0,9.0,-20.0,0.0,80.0,-3.0
1952-03-01 00:00:00+00:00,16400,1.0,3.0,20.0,-20.0,0.0,20.0,0.9
1952-04-01 00:00:00+00:00,16400,0.0,0.0,25.0,-5.0,0.0,0.0,11.6
1952-05-01 00:00:00+00:00,16400,0.0,0.0,27.0,-2.0,0.0,0.0,13.5
1952-06-01 00:00:00+00:00,16400,0.0,0.0,30.0,6.0,2.0,0.0,17.6
1952-07-01 00:00:00+00:00,16400,0.0,0.0,34.0,8.0,9.0,0.0,20.3
1952-08-01 00:00:00+00:00,16400,0.0,0.0,36.0,8.0,9.0,0.0,19.8
1952-09-01 00:00:00+00:00,16400,0.0,0.0,27.0,-2.0,0.0,0.0,11.8
1952-10-01 00:00:00+00:00,16400,0.0,0.0,24.0,-4.0,0.0,0.0,8.0
1952-11-01 00:00:00+00:00,16400,0.0,4.0,12.0,-7.0,0.0,2.0,1.9
1952-12-01 00:00:00+00:00,16400,8.0,7.0,6.0,-15.0,0.0,9.0,-2.0
1953-01-01 00:00:00+00:00,16400,8.0,7.0,9.0,-20.0,0.0,13.0,-3.0
1953-02-01 00:00:00+00:00,16400,3.0,5.0,16.0,-16.0,0.0,8.0,-0.8
1953-03-01 00:00:00+00:00,16400,0.0,1.0,22.0,-9.0,0.0,3.0,4.0
1953-04-01 00:00:00+00:00,16400,0.0,0.0,22.0,-2.0,0.0,0.0,9.7
1953-05-01 00:00:00+00:00,16400,0.0,0.0,29.2,-5.0,0.0,0.0,13.6
1953-06-01 00:00:00+00:00,16400,0.0,0.0,28.0,2.0,0.0,0.0,17.4
1953-07-01 00:00:00+00:00,16400,0.0,0.0,32.0,7.0,1.0,0.0,19.3
1953-08-01 00:00:00+00:00,16400,0.0,0.0,29.0,4.0,0.0,0.0,17.0
1953-09-01 00:00:00+00:00,16400,0.0,0.0,28.0,1.0,0.0,0.0,15.3
1953-10-01 00:00:00+00:00,16400,0.0,0.0,25.0,-4.0,0.0,0.0,10.9
1953-11-01 00:00:00+00:00,16400,0.0,0.0,13.0,-11.0,0.0,0.0,2.0
1953-12-01 00:00:00+00:00,16400,11.0,3.0,13.0,-11.0,0.0,5.0,-0.9
1954-01-01 00:00:00+00:00,16400,21.0,10.0,4.2,-23.0,0.0,37.0,-7.4
1954-02-01 00:00:00+00:00,16400,16.0,7.0,11.0,-22.0,0.0,47.0,-6.2
1954-03-01 00:00:00+00:00,16400,0.0,0.0,18.0,-5.0,0.0,14.0,4.9
1954-04-01 00:00:00+00:00,16400,0.0,0.0,20.0,-5.0,0.0,0.0,7.6
1954-05-01 00:00:00+00:00,16400,0.0,0.0,26.0,0.0,0.0,0.0,12.9
1954-06-01 00:00:00+00:00,16400,0.0,0.0,29.0,6.0,0.0,0.0,18.2
1954-07-01 00:00:00+00:00,16400,0.0,0.0,29.0,6.0,0.0,0.0,16.5
1954-09-01 00:00:00+00:00,16400,0.0,0.0,29.0,0.0,0.0,0.0,14.7
1954-10-01 00:00:00+00:00,16400,0.0,0.0,22.0,-3.0,0.0,0.0,8.1
1954-11-01 00:00:00+00:00,16400,2.0,0.0,16.0,-10.0,0.0,0.0,2.2
1954-12-01 00:00:00+00:00,16400,0.0,2.0,15.0,-7.0,0.0,11.0,2.0
1955-01-01 00:00:00+00:00,16400,17.0,5.0,6.0,-19.0,0.0,8.0,-2.6
1955-02-01 00:00:00+00:00,16400,6.0,6.0,12.0,-14.0,0.0,38.0,-1.1
1955-03-01 00:00:00+00:00,16400,3.0,7.0,23.0,-21.0,0.0,56.0,0.5
1955-04-01 00:00:00+00:00,16400,0.0,1.0,25.1,-5.0,0.0,0.0,7.5
1955-05-01 00:00:00+00:00,16400,0.0,0.0,28.0,0.0,0.0,0.0,12.4
1955-06-01 00:00:00+00:00,16400,0.0,0.0,29.0,1.0,0.0,0.0,15.9
1955-07-01 00:00:00+00:00,16400,0.0,0.0,29.3,6.0,0.0,0.0,18.6
1955-08-01 00:00:00+00:00,16400,0.0,0.0,26.0,8.0,0.0,0.0,17.1
1955-10-01 00:00:00+00:00,16400,0.0,0.0,20.0,-6.0,0.0,0.0,8.3
1955-11-01 00:00:00+00:00,16400,0.0,1.0,10.1,-9.0,0.0,0.0,2.5
1955-12-01 00:00:00+00:00,16400,2.0,5.0,15.0,-7.0,0.0,12.0,-0.2
1956-01-01 00:00:00+00:00,16400,4.0,4.0,11.0,-12.2,0.0,3.0,-1.2
1956-02-01 00:00:00+00:00,16400,23.0,10.0,8.0,-27.0,0.0,37.0,-8.9
1956-03-01 00:00:00+00:00,16400,3.0,5.0,18.0,-10.0,0.0,18.0,1.0
1956-04-01 00:00:00+00:00,16400,0.0,1.0,20.0,-6.0,0.0,0.0,7.9
1956-05-01 00:00:00+00:00,16400,0.0,0.0,26.0,-1.0,0.0,0.0,14.1
1956-08-01 00:00:00+00:00,16400,0.0,0.0,29.0,5.0,0.0,0.0,17.6
1956-09-01 00:00:00+00:00,16400,0.0,0.0,30.0,0.0,1.0,0.0,14.4
1956-10-01 00:00:00+00:00,16400,0.0,0.0,24.4,-4.0,0.0,0.0,8.5
1956-11-01 00:00:00+00:00,16400,3.0,3.0,11.2,-7.0,0.0,8.0,0.9
1956-12-01 00:00:00+00:00,16400,12.0,6.0,10.0,-21.0,0.0,12.0,-1.7
1957-01-01 00:00:00+00:00,16400,13.0,6.0,8.0,-24.0,0.0,24.0,-5.1
1957-02-01 00:00:00+00:00,16400,1.0,0.0,13.0,-7.0,0.0,10.0,2.4
1957-03-01 00:00:00+00:00,16400,0.0,0.0,22.0,-9.0,0.0,1.0,6.1
1957-04-01 00:00:00+00:00,16400,0.0,0.0,24.0,-3.0,0.0,1.0,8.6
1957-06-01 00:00:00+00:00,16400,0.0,0.0,30.0,5.0,1.0,0.0,19.2
1957-07-01 00:00:00+00:00,16400,0.0,0.0,36.0,8.0,8.0,0.0,19.3
1957-08-01 00:00:00+00:00,16400,0.0,0.0,29.0,4.0,0.0,0.0,16.9
1957-09-01 00:00:00+00:00,16400,0.0,0.0,25.0,1.0,0.0,0.0,13.1
1957-10-01 00:00:00+00:00,16400,0.0,0.0,21.0,-4.0,0.0,0.0,8.6
1957-11-01 00:00:00+00:00,16400,0.0,0.0,17.0,-6.0,0.0,0.0,5.1
1957-12-01 00:00:00+00:00,16400,5.0,3.0,15.0,-9.0,0.0,1.0,-0.7
1958-01-01 00:00:00+00:00,16400,10.0,4.0,10.0,-21.2,0.0,15.0,-4.0
1958-02-01 00:00:00+00:00,16400,0.0,2.0,19.0,-17.0,0.0,17.0,0.7
1958-03-01 00:00:00+00:00,16400,0.0,3.0,18.0,-15.0,0.0,25.0,0.8
1958-05-01 00:00:00+00:00,16400,0.0,0.0,32.0,1.0,5.0,0.0,17.6
1958-06-01 00:00:00+00:00,16400,0.0,0.0,29.2,6.0,0.0,0.0,16.9
1958-07-01 00:00:00+00:00,16400,0.0,0.0,32.0,7.0,2.0,0.0,19.4
1958-08-01 00:00:00+00:00,16400,0.0,0.0,32.0,7.0,3.0,0.0,18.6
1958-09-01 00:00:00+00:00,16400,0.0,0.0,27.0,2.0,0.0,0.0,14.2
1958-10-01 00:00:00+00:00,16400,0.0,0.0,24.0,-2.0,0.0,0.0,9.6
1958-11-01 00:00:00+00:00,16400,0.0,0.0,10.0,-3.0,0.0,0.0,5.2
1958-12-01 00:00:00+00:00,16400,2.0,0.0,12.0,-13.0,0.0,0.0,-0.2
1959-01-01 00:00:00+00:00,16400,1.0,1.0,14.0,-14.0,0.0,1.0,-0.9
1959-02-01 00:00:00+00:00,16400,9.0,1.0,18.0,-14.0,0.0,3.0,-2.0
1959-03-01 00:00:00+00:00,16400,0.0,2.0,21.0,-5.0,0.0,12.0,6.7
1959-04-01 00:00:00+00:00,16400,0.0,0.0,23.0,-4.0,0.0,0.0,9.7
1959-05-01 00:00:00+00:00,16400,0.0,0.0,25.0,3.0,0.0,0.0,13.4
1959-06-01 00:00:00+00:00,16400,0.0,0.0,27.0,7.0,0.0,0.0,16.4
1959-07-01 00:00:00+00:00,16400,0.0,0.0,31.0,8.0,3.0,0.0,19.7
1959-08-01 00:00:00+00:00,16400,0.0,0.0,30.0,4.0,1.0,0.0,17.7
1959-09-01 00:00:00+00:00,16400,0.0,0.0,26.3,-0.2,0.0,0.0,13.0
1959-10-01 00:00:00+00:00,16400,0.0,0.0,20.0,-4.0,0.0,0.0,6.7
1959-11-01 00:00:00+00:00,16400,0.0,0.0,14.0,-6.0,0.0,1.0,3.5
1959-12-01 00:00:00+00:00,16400,1.0,1.0,12.0,-8.0,0.0,3.0,1.6
1960-01-01 00:00:00+00:00,16400,9.0,5.0,15.0,-19.0,0.0,12.0,-2.8
1960-02-01 00:00:00+00:00,16400,8.0,8.0,21.0,-19.0,0.0,7.0,-1.3
1960-03-01 00:00:00+00:00,16400,2.0,4.0,18.0,-7.0,0.0,11.0,4.5
1960-04-01 00:00:00+00:00,16400,0.0,0.0,21.0,-5.0,0.0,0.0,9.1
1960-05-01 00:00:00+00:00,16400,0.0,0.0,28.0,-3.0,0.0,0.0,13.4
1960-06-01 00:00:00+00:00,16400,0.0,0.0,29.0,7.0,0.0,0.0,17.5
1960-07-01 00:00:00+00:00,16400,0.0,0.0,28.0,7.0,0.0,0.0,17.5
1960-08-01 00:00:00+00:00,16400,0.0,0.0,31.0,6.0,4.0,0.0,18.3
1960-09-01 00:00:00+00:00,16400,0.0,0.0,25.0,1.0,0.0,0.0,13.2
1960-10-01 00:00:00+00:00,16400,0.0,0.0,23.0,-3.0,0.0,0.0,10.0
1960-11-01 00:00:00+00:00,16400,0.0,0.0,19.0,-4.0,0.0,0.0,4.9
1960-12-01 00:00:00+00:00,16400,2.0,4.0,14.0,-9.0,0.0,10.0,1.3
1961-01-01 00:00:00+00:00,16400,21.0,7.0,5.6,-20.3,0.0,20.0,-5.1
1961-02-01 00:00:00+00:00,16400,1.0,0.0,14.4,-7.8,0.0,7.0,1.9
1961-03-01 00:00:00+00:00,16400,0.0,0.0,22.4,-6.2,0.0,0.0,6.5
1961-04-01 00:00:00+00:00,16400,0.0,0.0,26.3,0.7,0.0,0.0,12.4
1961-05-01 00:00:00+00:00,16400,0.0,0.0,24.4,0.3,0.0,0.0,13.1
1961-06-01 00:00:00+00:00,16400,0.0,0.0,30.8,7.7,2.0,0.0,18.6
1961-07-01 00:00:00+00:00,16400,0.0,0.0,31.2,7.1,3.0,0.0,17.6
1961-08-01 00:00:00+00:00,16400,0.0,0.0,33.2,3.3,2.0,0.0,17.9
1961-09-01 00:00:00+00:00,16400,0.0,0.0,29.0,4.4,0.0,0.0,16.3
1961-10-01 00:00:00+00:00,16400,0.0,0.0,23.6,-0.1,0.0,0.0,10.2
1961-11-01 00:00:00+00:00,16400,0.0,0.0,15.8,-8.9,0.0,0.0,3.4
1961-12-01 00:00:00+00:00,16400,14.0,7.0,14.0,-26.2,0.0,24.0,-3.9
1962-01-01 00:00:00+00:00,16400,11.0,2.0,9.5,-16.4,0.0,17.0,-3.4
1962-02-01 00:00:00+00:00,16400,5.0,7.0,10.4,-15.0,0.0,11.0,-0.6
1962-03-01 00:00:00+00:00,16400,2.0,7.0,16.8,-9.0,0.0,11.0,1.5
1962-04-01 00:00:00+00:00,16400,0.0,0.0,25.8,-5.0,0.0,0.0,9.3
1962-05-01 00:00:00+00:00,16400,0.0,0.0,27.4,-2.2,0.0,0.0,12.7
1962-06-01 00:00:00+00:00,16400,0.0,0.0,31.8,-0.6,1.0,0.0,15.1
1962-07-01 00:00:00+00:00,16400,0.0,0.0,30.1,3.5,1.0,0.0,17.0
1962-08-01 00:00:00+00:00,16400,0.0,0.0,30.9,8.3,2.0,0.0,19.0
1962-09-01 00:00:00+00:00,16400,0.0,0.0,27.2,-0.9,0.0,0.0,13.0
1962-10-01 00:00:00+00:00,16400,0.0,0.0,22.3,-2.4,0.0,0.0,8.9
1962-11-01 00:00:00+00:00,16400,3.0,4.0,11.2,-7.8,0.0,12.0,3.0
1962-12-01 00:00:00+00:00,16400,17.0,5.0,5.1,-20.0,0.0,12.0,-6.2
1963-01-01 00:00:00+00:00,16400,21.0,12.0,4.1,-26.7,0.0,45.0,-7.4
1963-02-01 00:00:00+00:00,16400,16.0,9.0,5.3,-23.1,0.0,65.0,-5.6
1963-03-01 00:00:00+00:00,16400,2.0,0.0,16.2,-24.4,0.0,27.0,1.4
1963-04-01 00:00:00+00:00,16400,0.0,0.0,21.9,-2.9,0.0,0.0,10.1
1963-05-01 00:00:00+00:00,16400,0.0,0.0,26.8,1.0,0.0,0.0,13.5
1963-06-01 00:00:00+00:00,16400,0.0,0.0,32.3,6.0,1.0,0.0,18.2
1963-07-01 00:00:00+00:00,16400,0.0,0.0,30.2,6.1,2.0,0.0,19.7
1963-08-01 00:00:00+00:00,16400,0.0,0.0,32.2,7.9,3.0,0.0,18.6
1963-09-01 00:00:00+00:00,16400,0.0,0.0,26.7,6.3,0.0,0.0,15.9
1963-10-01 00:00:00+00:00,16400,0.0,0.0,20.9,-2.8,0.0,0.0,8.6
1963-11-01 00:00:00+00:00,16400,0.0,0.0,21.7,-5.6,0.0,0.0,6.6
1963-12-01 00:00:00+00:00,16400,24.0,7.0,3.3,-24.2,0.0,29.0,-6.9
1964-01-01 00:00:00+00:00,16400,23.0,1.0,6.9,-21.4,0.0,23.0,-8.5
1964-02-01 00:00:00+00:00,16400,3.0,0.0,9.6,-13.3,0.0,12.0,-0.6
1964-03-01 00:00:00+00:00,16400,4.0,5.0,15.6,-9.6,0.0,25.0,1.9
1964-04-01 00:00:00+00:00,16400,0.0,0.0,20.0,-2.5,0.0,0.0,10.1
1964-05-01 00:00:00+00:00,16400,0.0,0.0,24.8,1.4,0.0,0.0,14.0
1964-06-01 00:00:00+00:00,16400,0.0,0.0,29.4,8.5,0.0,0.0,19.6
1964-07-01 00:00:00+00:00,16400,0.0,0.0,30.4,5.4,1.0,0.0,19.3
1964-08-01 00:00:00+00:00,16400,0.0,0.0,28.9,4.8,0.0,0.0,17.4
1964-09-01 00:00:00+00:00,16400,0.0,0.0,28.2,2.6,0.0,0.0,14.0
1964-10-01 00:00:00+00:00,16400,0.0,0.0,18.4,-2.2,0.0,0.0,8.2
1964-11-01 00:00:00+00:00,16400,0.0,0.0,15.6,-3.8,0.0,0.0,5.5
1964-12-01 00:00:00+00:00,16400,12.0,5.0,5.5,-14.7,0.0,18.0,-1.1
1965-01-01 00:00:00+00:00,16400,9.0,5.0,11.2,-14.7,0.0,17.0,-1.6
1965-02-01 00:00:00+00:00,16400,9.0,7.0,8.2,-17.0,0.0,25.0,-4.5
1965-03-01 00:00:00+00:00,16400,0.0,0.0,18.6,-9.4,0.0,6.0,3.9
1965-04-01 00:00:00+00:00,16400,0.0,0.0,20.1,-3.1,0.0,0.0,7.9
1965-05-01 00:00:00+00:00,16400,0.0,0.0,25.5,-0.3,0.0,0.0,12.6
1965-06-01 00:00:00+00:00,16400,0.0,0.0,32.0,6.0,2.0,0.0,17.3
1965-07-01 00:00:00+00:00,16400,0.0,0.0,29.2,4.6,0.0,0.0,17.8
1965-08-01 00:00:00+00:00,16400,0.0,0.0,30.2,4.1,1.0,0.0,16.2
1965-09-01 00:00:00+00:00,16400,0.0,0.0,23.9,2.8,0.0,0.0,14.5
1965-10-01 00:00:00+00:00,16400,0.0,0.0,25.1,-4.1,0.0,0.0,8.1
1965-11-01 00:00:00+00:00,16400,9.0,4.0,18.7,-16.3,0.0,14.0,1.1
1965-12-01 00:00:00+00:00,16400,4.0,2.0,7.4,-11.0,0.0,5.0,-1.1
1966-01-01 00:00:00+00:00,16400,19.0,11.0,6.0,-19.3,0.0,13.0,-5.0
1966-02-01 00:00:00+00:00,16400,0.0,0.0,17.7,-5.6,0.0,5.0,4.3
1966-03-01 00:00:00+00:00,16400,0.0,1.0,15.1,-6.0,0.0,0.0,3.6
1966-04-01 00:00:00+00:00,16400,0.0,0.0,23.5,-2.3,0.0,0.0,11.2
1966-05-01 00:00:00+00:00,16400,0.0,0.0,26.5,3.7,0.0,0.0,14.1
1966-06-01 00:00:00+00:00,16400,0.0,0.0,27.9,4.2,0.0,0.0,17.8
1966-07-01 00:00:00+00:00,16400,0.0,0.0,28.4,7.8,0.0,0.0,17.9
1966-08-01 00:00:00+00:00,16400,0.0,0.0,29.1,4.6,0.0,0.0,17.1
1966-09-01 00:00:00+00:00,16400,0.0,0.0,26.6,2.2,0.0,0.0,14.9
1966-10-01 00:00:00+00:00,16400,0.0,0.0,25.1,-0.6,0.0,0.0,12.6
1966-11-01 00:00:00+00:00,16400,2.0,2.0,16.1,-7.8,0.0,6.0,1.8
1966-12-01 00:00:00+00:00,16400,5.0,4.0,13.0,-11.3,0.0,14.0,-0.9
1967-01-01 00:00:00+00:00,16400,11.0,5.0,10.0,-17.4,0.0,12.0,-2.7
1967-02-01 00:00:00+00:00,16400,1.0,3.0,16.9,-13.0,0.0,10.0,0.3
1967-03-01 00:00:00+00:00,16400,0.0,1.0,21.2,-4.6,0.0,0.0,5.6
1967-04-01 00:00:00+00:00,16400,0.0,0.0,21.7,-4.8,0.0,0.0,8.6
1967-05-01 00:00:00+00:00,16400,0.0,0.0,25.5,-1.8,0.0,0.0,14.7
1967-06-01 00:00:00+00:00,16400,0.0,0.0,32.6,2.3,3.0,0.0,17.2
1967-07-01 00:00:00+00:00,16400,0.0,0.0,29.8,11.2,0.0,0.0,20.5
1967-08-01 00:00:00+00:00,16400,0.0,0.0,29.8,8.4,0.0,0.0,17.9
1967-09-01 00:00:00+00:00,16400,0.0,0.0,28.7,4.4,0.0,0.0,15.2
1967-10-01 00:00:00+00:00,16400,0.0,0.0,23.6,-4.0,0.0,0.0,10.3
1967-11-01 00:00:00+00:00,16400,1.0,1.0,17.0,-7.6,0.0,6.0,4.0
1967-12-01 00:00:00+00:00,16400,8.0,5.0,9.4,-18.5,0.0,9.0,-2.2
1968-01-01 00:00:00+00:00,16400,13.0,6.0,6.8,-22.2,0.0,19.0,-5.2
1968-02-01 00:00:00+00:00,16400,1.0,2.0,15.2,-13.2,0.0,6.0,0.5
1968-03-01 00:00:00+00:00,16400,0.0,1.0,23.8,-9.0,0.0,0.0,4.9
1968-04-01 00:00:00+00:00,16400,0.0,0.0,28.2,-4.6,0.0,0.0,11.3
1968-05-01 00:00:00+00:00,16400,0.0,0.0,28.4,-0.9,0.0,0.0,14.7
1968-06-01 00:00:00+00:00,16400,0.0,0.0,28.5,3.7,0.0,0.0,17.3
1968-07-01 00:00:00+00:00,16400,0.0,0.0,34.6,5.0,4.0,0.0,18.6
1968-08-01 00:00:00+00:00,16400,0.0,0.0,26.5,2.7,0.0,0.0,16.8
1968-09-01 00:00:00+00:00,16400,0.0,0.0,23.9,1.0,0.0,0.0,13.8
1968-10-01 00:00:00+00:00,16400,0.0,0.0,23.5,-4.0,0.0,0.0,9.6
1968-11-01 00:00:00+00:00,16400,3.0,1.0,21.3,-4.4,0.0,6.0,4.1
1968-12-01 00:00:00+00:00,16400,19.0,6.0,2.4,-20.4,0.0,19.0,-4.5
1969-01-01 00:00:00+00:00,16400,16.0,5.0,6.9,-21.8,0.0,22.0,-3.4
1969-02-01 00:00:00+00:00,16400,8.0,5.0,7.0,-19.4,0.0,66.0,-2.4
1969-03-01 00:00:00+00:00,16400,0.0,0.0,15.4,-9.6,0.0,12.0,2.1
1969-04-01 00:00:00+00:00,16400,0.0,0.0,27.7,-5.4,0.0,0.0,8.5
1969-05-01 00:00:00+00:00,16400,0.0,0.0,31.5,2.5,1.0,0.0,16.6
1969-06-01 00:00:00+00:00,16400,0.0,0.0,28.1,5.2,0.0,0.0,16.4
1969-07-01 00:00:00+00:00,16400,0.0,0.0,32.2,5.6,2.0,0.0,18.8
1969-08-01 00:00:00+00:00,16400,0.0,0.0,28.9,6.2,0.0,0.0,16.4
1969-09-01 00:00:00+00:00,16400,0.0,0.0,24.4,2.7,0.0,0.0,14.5
1969-10-01 00:00:00+00:00,16400,0.0,0.0,20.1,-1.2,0.0,0.0,8.9
1969-11-01 00:00:00+00:00,16400,0.0,2.0,18.9,-6.4,0.0,5.0,4.2
1969-12-01 00:00:00+00:00,16400,21.0,9.0,1.7,-19.0,0.0,44.0,-4.0
1970-01-01 00:00:00+00:00,16400,18.0,5.0,7.6,-18.1,0.0,24.0,-3.3
1970-02-01 00:00:00+00:00,16400,4.0,9.0,11.1,-20.1,0.0,13.0,-0.9
1970-03-01 00:00:00+00:00,16400,0.0,4.0,16.9,-13.0,0.0,32.0,2.0
1970-04-01 00:00:00+00:00,16400,0.0,0.0,25.3,-3.9,0.0,1.0,7.9
1970-05-01 00:00:00+00:00,16400,0.0,0.0,25.8,-1.7,0.0,0.0,11.9
1970-06-01 00:00:00+00:00,16400,0.0,0.0,30.7,4.6,1.0,0.0,18.3
1970-07-01 00:00:00+00:00,16400,0.0,0.0,29.9,7.8,0.0,0.0,18.2
1970-08-01 00:00:00+00:00,16400,0.0,0.0,31.0,7.7,1.0,0.0,18.1
1970-09-01 00:00:00+00:00,16400,0.0,0.0,29.5,0.0,0.0,0.0,14.1
1970-10-01 00:00:00+00:00,16400,0.0,0.0,24.1,-5.0,0.0,0.0,7.6
1970-11-01 00:00:00+00:00,16400,0.0,0.0,21.4,-5.2,0.0,0.0,4.8
1970-12-01 00:00:00+00:00,16400,11.0,7.0,11.4,-14.8,0.0,9.0,-1.9
1971-01-01 00:00:00+00:00,16400,14.0,3.0,10.6,-18.5,0.0,30.0,-3.8
1971-02-01 00:00:00+00:00,16400,2.0,4.0,13.0,-9.0,0.0,3.0,0.5
1971-03-01 00:00:00+00:00,16400,7.0,5.0,16.9,-15.8,0.0,10.0,1.1
1971-04-01 00:00:00+00:00,16400,0.0,0.0,23.9,-1.3,0.0,0.0,9.3
1971-05-01 00:00:00+00:00,16400,0.0,0.0,30.3,5.0,1.0,0.0,14.8
1971-06-01 00:00:00+00:00,16400,0.0,0.0,28.6,4.8,0.0,0.0,16.4
1971-07-01 00:00:00+00:00,16400,0.0,0.0,32.3,7.1,4.0,0.0,19.3
1971-08-01 00:00:00+00:00,16400,0.0,0.0,33.6,9.8,2.0,0.0,18.9
1971-09-01 00:00:00+00:00,16400,0.0,0.0,24.4,-1.9,0.0,0.0,11.7
1971-10-01 00:00:00+00:00,16400,0.0,0.0,26.6,-6.0,0.0,0.0,6.9
1971-11-01 00:00:00+00:00,16400,3.0,2.0,17.7,-12.8,0.0,30.0,2.2
1971-12-01 00:00:00+00:00,16400,2.0,1.0,10.7,-7.8,0.0,8.0,-0.4
1972-01-01 00:00:00+00:00,16400,21.0,10.0,1.8,-13.9,0.0,43.0,-4.1
1972-02-01 00:00:00+00:00,16400,6.0,0.0,11.7,-8.6,0.0,43.0,0.9
1972-03-01 00:00:00+00:00,16400,0.0,1.0,20.5,-5.8,0.0,2.0,5.5
1972-04-01 00:00:00+00:00,16400,0.0,0.0,21.8,-2.4,0.0,0.0,9.0
1972-05-01 00:00:00+00:00,16400,0.0,0.0,26.6,2.6,0.0,0.0,13.0
1972-06-01 00:00:00+00:00,16400,0.0,0.0,27.8,6.2,0.0,0.0,17.5
1972-07-01 00:00:00+00:00,16400,0.0,0.0,29.8,9.4,0.0,0.0,18.7
1972-08-01 00:00:00+00:00,16400,0.0,0.0,32.3,3.5,1.0,0.0,17.3
1972-09-01 00:00:00+00:00,16400,0.0,0.0,25.9,-1.7,0.0,0.0,10.7
1972-10-01 00:00:00+00:00,16400,0.0,0.0,21.7,-5.9,0.0,0.0,6.3
1972-11-01 00:00:00+00:00,16400,0.0,0.0,18.2,-8.0,0.0,0.0,2.9
1972-12-01 00:00:00+00:00,16400,18.0,1.0,10.9,-13.6,0.0,0.0,-2.2
1973-01-01 00:00:00+00:00,16400,6.0,7.0,5.6,-12.3,0.0,25.0,-2.4
1973-02-01 00:00:00+00:00,16400,0.0,1.0,10.4,-9.6,0.0,17.0,-0.4
1973-03-01 00:00:00+00:00,16400,0.0,3.0,17.5,-6.7,0.0,4.0,3.3
1973-04-01 00:00:00+00:00,16400,0.0,0.0,23.1,-3.9,0.0,0.0,7.3
1973-05-01 00:00:00+00:00,16400,0.0,0.0,28.9,1.6,0.0,0.0,14.8
1973-06-01 00:00:00+00:00,16400,0.0,0.0,31.0,7.1,1.0,0.0,17.2
1973-07-01 00:00:00+00:00,16400,0.0,0.0,30.0,6.2,1.0,0.0,18.3
1973-08-01 00:00:00+00:00,16400,0.0,0.0,30.4,7.8,2.0,0.0,18.0
1973-09-01 00:00:00+00:00,16400,0.0,0.0,29.6,3.8,0.0,0.0,14.5
1973-10-01 00:00:00+00:00,16400,0.0,0.0,19.8,-7.6,0.0,0.0,6.3
1973-11-01 00:00:00+00:00,16400,4.0,2.0,17.5,-13.9,0.0,4.0,0.4
1973-12-01 00:00:00+00:00,16400,11.0,1.0,9.0,-18.7,0.0,4.0,-2.5
1974-01-01 00:00:00+00:00,16400,5.0,2.0,11.5,-8.2,0.0,14.0,0.0
1974-02-01 00:00:00+00:00,16400,0.0,3.0,17.0,-6.4,0.0,3.0,3.1
1974-03-01 00:00:00+00:00,16400,0.0,3.0,23.4,-4.5,0.0,16.0,5.6
